decade,pieces
2010s,168.0
2010s,168.0
2010s,168.0
2010s,169.0
2010s,169.0
2010s,169.0
2010s,169.0
2010s,170.0
2010s,170.0
2010s,170.0
2010s,170.0
2010s,171.0
2010s,171.0
2010s,172.0
2010s,172.0
2010s,172.0
2010s,173.0
2010s,173.0
2010s,173.0
2010s,174.0
2010s,174.0
2010s,174.0
2010s,174.0
2010s,174.0
2010s,174.0
2010s,175.0
2010s,175.0
2010s,176.0
2010s,176.0
2010s,176.0
2010s,177.0
2010s,177.0
2010s,178.0
2010s,178.0
2010s,178.0
2010s,178.0
2010s,178.0
2010s,179.0
2010s,179.0
2010s,179.0
2010s,180.0
2010s,180.0
2010s,180.0
2010s,180.0
2010s,181.0
2010s,181.0
2010s,183.0
2010s,183.0
2010s,183.0
2010s,183.0
2010s,183.0
2010s,184.0
2010s,184.0
2010s,184.0
2010s,185.0
2010s,185.0
2010s,185.0
2010s,185.0
2010s,186.0
2010s,186.0
2010s,186.0
2010s,186.0
2010s,187.0
2010s,187.0
2010s,187.0
2010s,187.0
2010s,187.0
2010s,187.0
2010s,187.0
2010s,188.0
2010s,189.0
2010s,189.0
2010s,190.0
2010s,190.0
2010s,191.0
2010s,191.0
2010s,192.0
2010s,192.0
2010s,193.0
2010s,193.0
2010s,194.0
2010s,194.0
2010s,194.0
2010s,194.0
2010s,194.0
2010s,195.0
2010s,195.0
2010s,195.0
2010s,195.0
2010s,195.0
2010s,196.0
2010s,196.0
2010s,196.0
2010s,196.0
2010s,196.0
2010s,196.0
2010s,197.0
2010s,197.0
2010s,197.0
2010s,197.0
2010s,197.0
2010s,197.0
2010s,197.0
2010s,198.0
2010s,198.0
2010s,198.0
2010s,198.0
2010s,199.0
2010s,199.0
2010s,200.0
2010s,200.0
2010s,200.0
2010s,200.0
2010s,200.0
2010s,200.0
2010s,200.0
2010s,201.0
2010s,201.0
2010s,201.0
2010s,202.0
2010s,202.0
2010s,203.0
2010s,203.0
2010s,204.0
2010s,204.0
2010s,204.0
2010s,204.0
2010s,205.0
2010s,207.0
2010s,208.0
2010s,208.0
2010s,208.0
2010s,208.0
2010s,208.0
2010s,208.0
2010s,209.0
2010s,210.0
2010s,210.0
2010s,210.0
2010s,210.0
2010s,211.0
2010s,211.0
2010s,212.0
2010s,212.0
2010s,212.0
2010s,212.0
2010s,213.0
2010s,213.0
2010s,214.0
2010s,214.0
2010s,215.0
2010s,215.0
2010s,215.0
2010s,215.0
2010s,216.0
2010s,216.0
2010s,216.0
2010s,216.0
2010s,217.0
2010s,217.0
2010s,217.0
2010s,217.0
2010s,217.0
2010s,218.0
2010s,218.0
2010s,218.0
2010s,219.0
2010s,219.0
2010s,219.0
2010s,220.0
2010s,220.0
2010s,220.0
2010s,220.0
2010s,220.0
2010s,221.0
2010s,221.0
2010s,221.0
2010s,221.0
2010s,221.0
2010s,221.0
2010s,221.0
2010s,221.0
2010s,222.0
2010s,223.0
2010s,223.0
2010s,223.0
2010s,223.0
2010s,224.0
2010s,224.0
2010s,224.0
2010s,225.0
2010s,225.0
2010s,226.0
2010s,226.0
2010s,226.0
2010s,226.0
2010s,227.0
2010s,227.0
2010s,227.0
2010s,229.0
2010s,229.0
2010s,229.0
2010s,229.0
2010s,230.0
2010s,230.0
2010s,230.0
2010s,230.0
2010s,231.0
2010s,232.0
2010s,232.0
2010s,232.0
2010s,232.0
2010s,232.0
2010s,232.0
2010s,232.0
2010s,233.0
2010s,233.0
2010s,233.0
2010s,234.0
2010s,234.0
2010s,235.0
2010s,235.0
2010s,235.0
2010s,235.0
2010s,236.0
2010s,236.0
2010s,236.0
2010s,236.0
2010s,236.0
2010s,237.0
2010s,237.0
2010s,238.0
2010s,239.0
2010s,240.0
2010s,240.0
2010s,241.0
2010s,241.0
2010s,242.0
2010s,242.0
2010s,242.0
2010s,242.0
2010s,243.0
2010s,243.0
2010s,243.0
2010s,243.0
2010s,243.0
2010s,243.0
2010s,243.0
2010s,244.0
2010s,244.0
2010s,245.0
2010s,245.0
2010s,246.0
2010s,246.0
2010s,246.0
2010s,246.0
2010s,247.0
2010s,247.0
2010s,247.0
2010s,247.0
2010s,247.0
2010s,248.0
2010s,248.0
2010s,248.0
2010s,248.0
2010s,249.0
2010s,249.0
2010s,250.0
2010s,250.0
2010s,251.0
2010s,251.0
2010s,252.0
2010s,252.0
2010s,252.0
2010s,253.0
2010s,253.0
2010s,253.0
2010s,253.0
2010s,253.0
2010s,254.0
2010s,255.0
2010s,256.0
2010s,256.0
2010s,256.0
2010s,256.0
2010s,256.0
2010s,256.0
2010s,257.0
2010s,258.0
2010s,259.0
2010s,260.0
2010s,260.0
2010s,261.0
2010s,261.0
2010s,261.0
2010s,261.0
2010s,261.0
2010s,262.0
2010s,262.0
2010s,263.0
2010s,263.0
2010s,264.0
2010s,264.0
2010s,264.0
2010s,265.0
2010s,265.0
2010s,265.0
2010s,266.0
2010s,266.0
2010s,266.0
2010s,266.0
2010s,266.0
2010s,266.0
2010s,267.0
2010s,267.0
2010s,267.0
2010s,267.0
2010s,268.0
2010s,269.0
2010s,269.0
2010s,270.0
2010s,270.0
2010s,271.0
2010s,271.0
2010s,271.0
2010s,272.0
2010s,272.0
2010s,272.0
2010s,273.0
2010s,273.0
2010s,274.0
2010s,276.0
2010s,276.0
2010s,276.0
2010s,276.0
2010s,277.0
2010s,277.0
2010s,278.0
2010s,278.0
2010s,278.0
2010s,278.0
2010s,278.0
2010s,278.0
2010s,279.0
2010s,279.0
2010s,279.0
2010s,279.0
2010s,279.0
2010s,280.0
2010s,281.0
2010s,281.0
2010s,282.0
2010s,282.0
2010s,283.0
2010s,285.0
2010s,285.0
2010s,285.0
2010s,285.0
2010s,285.0
2010s,286.0
2010s,286.0
2010s,286.0
2010s,286.0
2010s,287.0
2010s,288.0
2010s,288.0
2010s,289.0
2010s,290.0
2010s,291.0
2010s,291.0
2010s,291.0
2010s,292.0
2010s,292.0
2010s,294.0
2010s,295.0
2010s,295.0
2010s,295.0
2010s,295.0
2010s,296.0
2010s,296.0
2010s,296.0
2010s,296.0
2010s,297.0
2010s,297.0
2010s,298.0
2010s,298.0
2010s,298.0
2010s,299.0
2010s,299.0
2010s,299.0
2010s,300.0
2010s,300.0
2010s,300.0
2010s,302.0
2010s,302.0
2010s,302.0
2010s,303.0
2010s,304.0
2010s,304.0
2010s,305.0
2010s,305.0
2010s,305.0
2010s,306.0
2010s,307.0
2010s,308.0
2010s,308.0
2010s,308.0
2010s,309.0
2010s,309.0
2010s,309.0
2010s,309.0
2010s,310.0
2010s,310.0
2010s,310.0
2010s,311.0
2010s,311.0
2010s,311.0
2010s,311.0
2010s,311.0
2010s,312.0
2010s,312.0
2010s,312.0
2010s,313.0
2010s,313.0
2010s,313.0
2010s,313.0
2010s,315.0
2010s,315.0
2010s,316.0
2010s,317.0
2010s,319.0
2010s,319.0
2010s,319.0
2010s,320.0
2010s,320.0
2010s,320.0
2010s,322.0
2010s,322.0
2010s,323.0
2010s,324.0
2010s,324.0
2010s,324.0
2010s,325.0
2010s,325.0
2010s,326.0
2010s,326.0
2010s,326.0
2010s,327.0
2010s,327.0
2010s,327.0
2010s,328.0
2010s,328.0
2010s,328.0
2010s,329.0
2010s,329.0
2010s,329.0
2010s,332.0
2010s,332.0
2010s,332.0
2010s,332.0
2010s,332.0
2010s,333.0
2010s,333.0
2010s,333.0
2010s,335.0
2010s,335.0
2010s,337.0
2010s,338.0
2010s,338.0
2010s,339.0
2010s,340.0
2010s,341.0
2010s,343.0
2010s,343.0
2010s,344.0
2010s,345.0
2010s,345.0
2010s,346.0
2010s,346.0
2010s,347.0
2010s,347.0
2010s,349.0
2010s,350.0
2010s,350.0
2010s,350.0
2010s,350.0
2010s,352.0
2010s,353.0
2010s,354.0
2010s,354.0
2010s,355.0
2010s,355.0
2010s,356.0
2010s,360.0
2010s,361.0
2010s,361.0
2010s,361.0
2010s,362.0
2010s,363.0
2010s,363.0
2010s,363.0
2010s,363.0
2010s,364.0
2010s,364.0
2010s,364.0
2010s,365.0
2010s,366.0
2010s,366.0
2010s,366.0
2010s,367.0
2010s,367.0
2010s,367.0
2010s,369.0
2010s,371.0
2010s,371.0
2010s,371.0
2010s,372.0
2010s,372.0
2010s,373.0
2010s,373.0
2010s,373.0
2010s,373.0
2010s,374.0
2010s,374.0
2010s,374.0
2010s,376.0
2010s,378.0
2010s,378.0
2010s,378.0
2010s,379.0
2010s,380.0
2010s,380.0
2010s,381.0
2010s,381.0
2010s,381.0
2010s,383.0
2010s,383.0
2010s,383.0
2010s,383.0
2010s,384.0
2010s,384.0
2010s,385.0
2010s,385.0
2010s,386.0
2010s,387.0
2010s,387.0
2010s,387.0
2010s,388.0
2010s,388.0
2010s,388.0
2010s,389.0
2010s,389.0
2010s,391.0
2010s,391.0
2010s,391.0
2010s,391.0
2010s,392.0
2010s,393.0
2010s,394.0
2010s,394.0
2010s,395.0
2010s,396.0
2010s,396.0
2010s,399.0
2010s,400.0
2010s,400.0
2010s,400.0
2010s,401.0
2010s,401.0
2010s,404.0
2010s,404.0
2010s,406.0
2010s,407.0
2010s,407.0
2010s,407.0
2010s,408.0
2010s,408.0
2010s,408.0
2010s,409.0
2010s,411.0
2010s,412.0
2010s,412.0
2010s,413.0
2010s,413.0
2010s,414.0
2010s,414.0
2010s,414.0
2010s,415.0
2010s,415.0
2010s,415.0
2010s,416.0
2010s,416.0
2010s,417.0
2010s,421.0
2010s,421.0
2010s,423.0
2010s,423.0
2010s,424.0
2010s,425.0
2010s,425.0
2010s,425.0
2010s,426.0
2010s,427.0
2010s,428.0
2010s,429.0
2010s,429.0
2010s,432.0
2010s,433.0
2010s,434.0
2010s,435.0
2010s,437.0
2010s,438.0
2010s,439.0
2010s,439.0
2010s,440.0
2010s,441.0
2010s,441.0
2010s,443.0
2010s,443.0
2010s,446.0
2010s,447.0
2010s,447.0
2010s,448.0
2010s,450.0
2010s,451.0
2010s,451.0
2010s,452.0
2010s,453.0
2010s,457.0
2010s,458.0
2010s,462.0
2010s,464.0
2010s,465.0
2010s,465.0
2010s,465.0
2010s,466.0
2010s,466.0
2010s,466.0
2010s,468.0
2010s,469.0
2010s,469.0
2010s,469.0
2010s,470.0
2010s,471.0
2010s,471.0
2010s,473.0
2010s,473.0
2010s,473.0
2010s,473.0
2010s,473.0
2010s,474.0
2010s,474.0
2010s,475.0
2010s,476.0
2010s,478.0
2010s,478.0
2010s,478.0
2010s,479.0
2010s,479.0
2010s,479.0
2010s,480.0
2010s,483.0
2010s,484.0
2010s,485.0
2010s,486.0
2010s,488.0
2010s,489.0
2010s,493.0
2010s,497.0
2010s,498.0
2010s,498.0
2010s,498.0
2010s,498.0
2010s,498.0
2010s,502.0
2010s,502.0
2010s,503.0
2010s,504.0
2010s,505.0
2010s,506.0
2010s,506.0
2010s,507.0
2010s,507.0
2010s,512.0
2010s,513.0
2010s,513.0
2010s,513.0
2010s,514.0
2010s,516.0
2010s,516.0
2010s,516.0
2010s,516.0
2010s,517.0
2010s,517.0
2010s,518.0
2010s,519.0
2010s,519.0
2010s,521.0
2010s,524.0
2010s,525.0
2010s,526.0
2010s,526.0
2010s,526.0
2010s,527.0
2010s,527.0
2010s,529.0
2010s,534.0
2010s,536.0
2010s,536.0
2010s,539.0
2010s,539.0
2010s,541.0
2010s,543.0
2010s,544.0
2010s,545.0
2010s,546.0
2010s,546.0
2010s,548.0
2010s,550.0
2010s,550.0
2010s,550.0
2010s,556.0
2010s,556.0
2010s,558.0
2010s,558.0
2010s,559.0
2010s,560.0
2010s,561.0
2010s,562.0
2010s,563.0
2010s,564.0
2010s,565.0
2010s,568.0
2010s,571.0
2010s,572.0
2010s,572.0
2010s,574.0
2010s,577.0
2010s,579.0
2010s,579.0
2010s,582.0
2010s,583.0
2010s,584.0
2010s,585.0
2010s,586.0
2010s,586.0
2010s,589.0
2010s,590.0
2010s,591.0
2010s,592.0
2010s,596.0
2010s,597.0
2010s,598.0
2010s,599.0
2010s,600.0
2010s,600.0
2010s,601.0
2010s,607.0
2010s,607.0
2010s,607.0
2010s,607.0
2010s,607.0
2010s,608.0
2010s,608.0
2010s,608.0
2010s,611.0
2010s,614.0
2010s,614.0
2010s,618.0
2010s,618.0
2010s,619.0
2010s,619.0
2010s,620.0
2010s,620.0
2010s,621.0
2010s,628.0
2010s,629.0
2010s,631.0
2010s,632.0
2010s,633.0
2010s,635.0
2010s,640.0
2010s,642.0
2010s,643.0
2010s,643.0
2010s,643.0
2010s,644.0
2010s,645.0
2010s,646.0
2010s,646.0
2010s,646.0
2010s,649.0
2010s,649.0
2010s,650.0
2010s,651.0
2010s,653.0
2010s,655.0
2010s,655.0
2010s,658.0
2010s,659.0
2010s,660.0
2010s,662.0
2010s,664.0
2010s,666.0
2010s,667.0
2010s,668.0
2010s,669.0
2010s,675.0
2010s,675.0
2010s,675.0
2010s,676.0
2010s,677.0
2010s,681.0
2010s,681.0
2010s,682.0
2010s,682.0
2010s,683.0
2010s,684.0
2010s,685.0
2010s,686.0
2010s,686.0
2010s,689.0
2010s,689.0
2010s,691.0
2010s,692.0
2010s,694.0
2010s,696.0
2010s,696.0
2010s,698.0
2010s,700.0
2010s,700.0
2010s,700.0
2010s,701.0
2010s,705.0
2010s,709.0
2010s,709.0
2010s,710.0
2010s,710.0
2010s,711.0
2010s,712.0
2010s,715.0
2010s,716.0
2010s,716.0
2010s,719.0
2010s,720.0
2010s,722.0
2010s,726.0
2010s,726.0
2010s,729.0
2010s,729.0
2010s,730.0
2010s,733.0
2010s,736.0
2010s,738.0
2010s,741.0
2010s,741.0
2010s,743.0
2010s,743.0
2010s,746.0
2010s,748.0
2010s,748.0
2010s,749.0
2010s,750.0
2010s,752.0
2010s,752.0
2010s,753.0
2010s,754.0
2010s,762.0
2010s,764.0
2010s,768.0
2010s,770.0
2010s,773.0
2010s,774.0
2010s,780.0
2010s,783.0
2010s,784.0
2010s,785.0
2010s,789.0
2010s,790.0
2010s,790.0
2010s,794.0
2010s,795.0
2010s,797.0
2010s,800.0
2010s,808.0
2010s,809.0
2010s,810.0
2010s,812.0
2010s,813.0
2010s,815.0
2010s,816.0
2010s,821.0
2010s,821.0
2010s,821.0
2010s,826.0
2010s,830.0
2010s,833.0
2010s,838.0
2010s,838.0
2010s,848.0
2010s,848.0
2010s,850.0
2010s,852.0
2010s,852.0
2010s,853.0
2010s,855.0
2010s,857.0
2010s,862.0
2010s,863.0
2010s,864.0
2010s,871.0
2010s,877.0
2010s,878.0
2010s,882.0
2010s,884.0
2010s,884.0
2010s,885.0
2010s,889.0
2010s,895.0
2010s,900.0
2010s,902.0
2010s,906.0
2010s,906.0
2010s,909.0
2010s,912.0
2010s,916.0
2010s,921.0
2010s,925.0
2010s,926.0
2010s,932.0
2010s,932.0
2010s,933.0
2010s,934.0
2010s,935.0
2010s,942.0
2010s,947.0
2010s,951.0
2010s,953.0
2010s,961.0
2010s,969.0
2010s,982.0
2010s,984.0
2010s,998.0
2010s,1000.0
2010s,1002.0
2010s,1008.0
2010s,1010.0
2010s,1011.0
2010s,1016.0
2010s,1022.0
2010s,1030.0
2010s,1034.0
2010s,1041.0
2010s,1055.0
2010s,1056.0
2010s,1061.0
2010s,1062.0
2010s,1063.0
2010s,1074.0
2010s,1082.0
2010s,1090.0
2010s,1094.0
2010s,1097.0
2010s,1114.0
2010s,1124.0
2010s,1130.0
2010s,1136.0
2010s,1139.0
2010s,1142.0
2010s,1146.0
2010s,1155.0
2010s,1156.0
2010s,1158.0
2010s,1165.0
2010s,1171.0
2010s,1173.0
2010s,1174.0
2010s,1182.0
2010s,1187.0
2010s,1202.0
2010s,1203.0
2010s,1210.0
2010s,1214.0
2010s,1216.0
2010s,1218.0
2010s,1229.0
2010s,1229.0
2010s,1232.0
2010s,1252.0
2010s,1253.0
2010s,1257.0
2010s,1259.0
2010s,1273.0
2010s,1275.0
2010s,1280.0
2010s,1288.0
2010s,1288.0
2010s,1295.0
2010s,1299.0
2010s,1311.0
2010s,1326.0
2010s,1329.0
2010s,1331.0
2010s,1349.0
2010s,1356.0
2010s,1357.0
2010s,1357.0
2010s,1365.0
2010s,1368.0
2010s,1399.0
2010s,1484.0
2010s,1490.0
2010s,1493.0
2010s,1499.0
2010s,1515.0
2010s,1515.0
2010s,1536.0
2010s,1570.0
2010s,1573.0
2010s,1574.0
2010s,1583.0
2010s,1599.0
2010s,1600.0
2010s,1612.0
2010s,1619.0
2010s,1623.0
2010s,1634.0
2010s,1679.0
2010s,1684.0
2010s,1743.0
2010s,1866.0
2010s,1907.0
2010s,1994.0
2010s,1995.0
2010s,2018.0
2010s,2023.0
2010s,2028.0
2010s,2031.0
2010s,2034.0
2010s,2045.0
2010s,2046.0
2010s,2062.0
2010s,2098.0
2010s,2115.0
2010s,2130.0
2010s,2139.0
2010s,2176.0
2010s,2186.0
2010s,2192.0
2010s,2261.0
2010s,2274.0
2010s,2355.0
2010s,2376.0
2010s,2448.0
2010s,2463.0
2010s,2466.0
2010s,2469.0
2010s,2502.0
2010s,2531.0
2010s,2606.0
2010s,2704.0
2010s,2741.0
2010s,2770.0
2010s,2792.0
2010s,2844.0
2010s,2988.0
2010s,2995.0
2010s,3151.0
2010s,3294.0
2010s,4295.0
2010s,4639.0
2010s,5200.0
